# Sparvio 1.5.0 log file. Logging started at 12:40:21.721 UTC.
# Logged components:
# SKH1_70727633 (id=1): 
#   Serial number; 1886549555
#   App and version; 3; 3.008

Time (UTC); SKH1_70727633.pr; SKH1_70727633.bat; SKH1_70727633.temp; SKH1_70727633.rh
13:14:27.708; 100376; 8.15; 20.48; 82.55
13:14:28.708; 100374; 8.11; 20.9; 80.77
13:14:29.707; 100374; 8.149; 21.14; 78.97
13:14:30.707; 100375; 8.138; 21.4; 77.37
13:14:31.708; 100376; 8.132; 21.62; 75.84
13:14:32.708; 100376; 8.07; 21.88; 74.47
13:14:33.708; 100380; 8.101; 22.13; 73.08
13:14:34.707; 100381; 8.074; 22.31; 71.84
13:14:35.707; 100378; 8.15; 22.48; 70.75
13:14:36.708; 100378; 8.113; 22.64; 69.84
13:14:37.708; 100378; 8.148; 22.83; 68.97
13:14:38.708; 100379; 8.119; 22.96; 68.14
13:14:39.707; 100379; 8.142; 23.16; 67.1
13:14:40.707; 100378; 8.093; 23.4; 66.03
13:14:41.725; 100376; 8.116; 23.58; 64.99
13:14:42.725; 100377; 8.168; 23.71; 64.04
13:14:43.725; 100377; 8.099; 23.86; 63.18
13:14:44.725; 100380; 8.106; 23.99; 62.55
13:14:45.727; 100380; 8.107; 24.13; 61.79
13:14:46.726; 100381; 8.105; 24.27; 61.14
13:14:47.726; 100380; 8.101; 24.4; 60.48
13:14:48.727; 100380; 8.179; 24.54; 59.87
13:14:49.725; 100383; 8.15; 24.63; 59.28
13:14:50.724; 100382; 8.15; 24.75; 58.67
13:14:51.726; 100380; 8.171; 24.86; 58.23
13:14:52.726; 100378; 8.173; 24.95; 57.87
13:14:53.726; 100379; 8.094; 25.01; 57.59
13:14:54.725; 100380; 8.116; 25.08; 57.36
13:14:55.725; 100380; 8.116; 25.12; 57.18
13:14:56.725; 100380; 8.144; 25.18; 57.02
13:14:57.725; 100378; 8.126; 25.23; 56.78
13:14:58.725; 100378; 8.129; 25.27; 56.63
13:14:59.726; 100378; 8.149; 25.36; 56.48
13:15:00.725; 100376; 8.079; 25.41; 56.19
13:15:01.725; 100378; 8.155; 25.47; 55.87
13:15:02.725; 100378; 8.131; 25.53; 55.5
13:15:03.725; 100376; 8.077; 25.59; 55.16
13:15:04.725; 100379; 8.165; 25.64; 54.96
13:15:05.726; 100379; 8.099; 25.67; 54.65
13:15:06.725; 100379; 8.144; 25.75; 54.5
13:15:07.725; 100380; 8.057; 25.8; 54.23
13:15:08.725; 100380; 8.053; 25.85; 54.14
13:15:09.725; 100379; 8.147; 25.91; 54.06
13:15:10.725; 100380; 8.102; 25.95; 53.99
13:15:11.725; 100381; 8.102; 25.96; 53.92
13:15:12.748; 100381; 8.078; 26.0; 53.81
13:15:13.749; 100379; 8.152; 26.02; 53.78
13:15:14.749; 100379; 8.123; 26.03; 53.78
13:15:15.749; 100377; 8.149; 26.08; 53.78
13:15:16.749; 100381; 8.116; 26.08; 53.77
13:15:17.749; 100380; 8.131; 26.12; 53.75
13:15:18.749; 100379; 8.213; 26.14; 53.65
13:15:19.749; 100377; 8.117; 26.14; 53.58
13:15:20.749; 100377; 8.153; 26.18; 53.48
13:15:21.749; 100377; 8.149; 26.18; 53.39
13:15:22.749; 100377; 8.158; 26.22; 53.25
13:15:23.749; 100376; 8.171; 26.25; 53.15
13:15:24.748; 100374; 8.198; 26.29; 53.04
13:15:25.748; 100374; 8.127; 26.29; 52.95
13:15:26.748; 100373; 8.135; 26.33; 52.82
13:15:27.748; 100374; 8.138; 26.37; 52.77
13:15:28.748; 100375; 8.106; 26.39; 52.64
13:15:29.748; 100376; 8.123; 26.43; 52.56
13:15:30.748; 100375; 8.117; 26.46; 52.56
13:15:31.749; 100376; 8.081; 26.47; 52.55
13:15:32.749; 100375; 8.132; 26.49; 52.46
13:15:33.749; 100377; 8.16; 26.53; 52.38
13:15:34.749; 100376; 8.165; 26.55; 52.3
13:15:35.749; 100373; 8.09; 26.54; 52.3
13:15:36.749; 100370; 8.12; 26.57; 52.19
13:15:37.749; 100370; 8.123; 26.59; 52.03
13:15:38.749; 100371; 8.116; 26.6; 51.93
13:15:39.749; 100371; 8.161; 26.63; 51.81
13:15:40.750; 100371; 8.139; 26.6; 51.78
13:15:41.749; 100370; 8.109; 26.64; 51.74
13:15:42.706; 100370; 8.085; 26.64; 51.66
13:15:43.706; 100370; 8.085; 26.67; 51.72
13:15:44.706; 100371; 8.069; 26.67; 51.65
13:15:45.706; 100372; 8.076; 26.7; 51.61
13:15:46.706; 100373; 8.136; 26.7; 51.46
13:15:47.706; 100372; 8.127; 26.7; 51.39
13:15:48.706; 100373; 8.157; 26.73; 51.41
13:15:49.706; 100372; 8.169; 26.73; 51.44
13:15:50.706; 100374; 8.104; 26.74; 51.35
13:15:51.706; 100374; 8.13; 26.75; 51.36
13:15:52.706; 100373; 8.118; 26.78; 51.33
13:15:53.706; 100374; 8.115; 26.79; 51.28
13:15:54.706; 100374; 8.104; 26.81; 51.28
13:15:55.706; 100373; 8.093; 26.81; 51.24
13:15:56.706; 100375; 8.116; 26.81; 51.22
13:15:57.706; 100375; 8.145; 26.82; 51.25
13:15:58.706; 100374; 8.141; 26.82; 51.18
13:15:59.706; 100374; 8.181; 26.81; 51.25
13:16:00.706; 100373; 8.152; 26.85; 51.2
13:16:01.706; 100374; 8.097; 26.84; 51.19
13:16:02.706; 100374; 8.134; 26.87; 51.16
13:16:03.705; 100376; 8.111; 26.87; 51.2
13:16:04.705; 100374; 8.113; 26.87; 51.16
13:16:05.705; 100374; 8.094; 26.88; 51.11
13:16:06.705; 100373; 8.144; 26.85; 51.03
13:16:07.705; 100372; 8.163; 26.87; 51.07
13:16:08.705; 100374; 8.14; 26.88; 50.97
13:16:09.705; 100374; 8.07; 26.88; 50.91
13:16:10.705; 100375; 8.125; 26.88; 50.86
13:16:11.705; 100373; 8.143; 26.89; 50.8
13:16:12.705; 100373; 8.072; 26.92; 50.74
13:16:13.717; 100373; 8.094; 26.89; 50.68
13:16:14.719; 100372; 8.087; 26.92; 50.59
13:16:15.719; 100373; 8.154; 26.92; 50.45
13:16:16.719; 100373; 8.13; 26.92; 50.42
13:16:17.718; 100373; 8.119; 26.92; 50.38
13:16:18.718; 100373; 8.154; 26.92; 50.32
13:16:19.719; 100374; 8.024; 26.94; 50.37
13:16:20.717; 100372; 8.135; 26.94; 50.25
13:16:21.718; 100374; 8.138; 26.94; 50.25
13:16:22.718; 100374; 8.112; 26.94; 50.22
13:16:23.718; 100376; 8.126; 26.92; 50.24
13:16:24.718; 100374; 8.124; 26.91; 50.23
13:16:25.718; 100376; 8.115; 26.89; 50.26
13:16:26.718; 100373; 8.128; 26.89; 50.23
13:16:27.718; 100374; 8.137; 26.91; 50.19
13:16:28.718; 100374; 8.074; 26.87; 50.16
13:16:29.718; 100373; 8.178; 26.87; 50.27
13:16:30.718; 100375; 8.115; 26.85; 50.27
13:16:31.718; 100375; 8.112; 26.85; 50.28
13:16:32.718; 100376; 8.122; 26.84; 50.29
13:16:33.718; 100374; 8.109; 26.82; 50.35
13:16:34.718; 100374; 8.081; 26.79; 50.33
13:16:35.718; 100372; 8.173; 26.81; 50.26
13:16:36.718; 100373; 8.074; 26.79; 50.29
13:16:37.718; 100374; 8.146; 26.81; 50.3
13:16:38.718; 100372; 8.128; 26.78; 50.36
13:16:39.718; 100373; 8.096; 26.79; 50.32
13:16:40.718; 100374; 8.158; 26.79; 50.33
13:16:41.718; 100374; 8.19; 26.79; 50.37
13:16:42.718; 100374; 8.046; 26.77; 50.33
13:16:43.718; 100375; 8.069; 26.79; 50.4
13:16:44.740; 100377; 8.104; 26.81; 50.6
13:16:45.740; 100376; 8.123; 26.84; 50.82
13:16:46.740; 100375; 8.12; 26.84; 51.09
13:16:47.741; 100375; 8.097; 26.85; 51.18
