# Sparvio 1.5.0 log file. Logging started at 12:51:02.973 UTC.
# Logged components:
# SKH1_70727633 (id=1): 
#   Serial number; 1886549555
#   App and version; 3; 3.008
# C (id=3): 
#   Serial number; 1851030050
#   App and version; 18; 2.007

Time (UTC); SKH1_70727633.pr; SKH1_70727633.bat; SKH1_70727633.temp; SKH1_70727633.rh; SKH1_70727633.lat; SKH1_70727633.lon; SKH1_70727633.alt; C.wspd; C.wdir; C.windU; C.windV; C.windW; C.temp; C.rh; C.pr; C.pitch; C.roll; C.heading
12:53:25.279; 100248; 7.333; 30.86; 29.98; 45.510233; 9.212051; 184.6; 1.7; 55; -1.38; -0.95; -0.28; 23.42; 71.6; 100427; 1.4; -9.3; 0
12:53:25.478; ; ; ; ; ; ; ; 1.68; 54; -1.34; -0.99; -0.22; 23.48; 71.3; 100427; 1.4; -9.3; 0
12:53:25.678; ; ; ; ; ; ; ; 1.65; 54; -1.32; -0.97; -0.17; 23.73; 70.2; 100426; 1.5; -9.4; 0
12:53:25.878; ; ; ; ; ; ; ; 1.59; 65; -1.43; -0.67; -0.16; 23.94; 69.2; 100427; 1.4; -9.3; 0
12:53:26.088; ; ; ; ; ; ; ; 1.81; 72; -1.72; -0.56; -0.11; 23.85; 69.7; 100427; 1.4; -9.3; 0
12:53:26.279; 100249; 7.362; 30.81; 30.04; 45.510245; 9.21202; 178.7; 1.84; 65; -1.65; -0.78; -0.3; 23.42; 71.6; 100427; 1.6; -9.3; 0
12:53:26.480; ; ; ; ; ; ; ; 1.72; 61; -1.46; -0.81; -0.38; 23.45; 71.5; 100428; 1.5; -9.3; 0
12:53:26.679; ; ; ; ; ; ; ; 1.8; 65; -1.59; -0.74; -0.42; 23.43; 71.5; 100428; 1.5; -9.4; 0
12:53:26.877; ; ; ; ; ; ; ; 2.34; 49; -1.75; -1.54; -0.19; 23.44; 71.6; 100427; 1.3; -9.2; 0
12:53:27.087; ; ; ; ; ; ; ; 2.04; 54; -1.62; -1.18; -0.34; 23.44; 71.5; 100427; 1.5; -9.3; 0
12:53:27.279; 100249; 7.318; 30.76; 30.16; 45.51025; 9.21198; 172.8; 1.66; 50; -1.27; -1.05; -0.2; 23.45; 71.5; 100426; 1.3; -9.2; 0
12:53:27.477; ; ; ; ; ; ; ; 1.91; 48; -1.41; -1.28; -0.14; 23.47; 71.4; 100428; 1.4; -9.3; 0
12:53:27.677; ; ; ; ; ; ; ; 1.92; 39; -1.21; -1.48; -0.21; 23.41; 71.8; 100427; 1.4; -9.3; 0
12:53:27.877; ; ; ; ; ; ; ; 1.4; 50; -1.07; -0.89; -0.15; 23.7; 70.5; 100428; 1.4; -9.3; 0
12:53:28.089; ; ; ; ; ; ; ; 1.22; 46; -0.87; -0.84; -0.19; 23.85; 69.9; 100428; 1.5; -9.3; 0
12:53:28.280; 100247; 7.314; 30.74; 30.21; 45.510261; 9.211968; 173.1; 1.47; 47; -1.07; -1.0; -0.11; 23.89; 69.8; 100427; 1.4; -9.3; 0
12:53:28.476; ; ; ; ; ; ; ; 1.4; 52; -1.09; -0.86; -0.15; 23.79; 70.2; 100428; 1.4; -9.3; 0
12:53:28.678; ; ; ; ; ; ; ; 1.14; 60; -0.98; -0.56; -0.19; 23.65; 70.8; 100427; 1.4; -9.3; 0
12:53:28.876; ; ; ; ; ; ; ; 1.16; 60; -0.99; -0.56; -0.21; 23.83; 69.9; 100426; 1.4; -9.3; 0
12:53:29.087; ; ; ; ; ; ; ; 1.23; 63; -1.09; -0.55; -0.13; 23.81; 70.2; 100429; 1.4; -9.3; 0
12:53:29.278; 100246; 7.374; 30.74; 30.31; 45.510283; 9.211936; 173.2; 1.18; 62; -1.03; -0.55; -0.14; 23.66; 70.9; 100429; 1.4; -9.3; 0
12:53:29.476; ; ; ; ; ; ; ; 1.26; 67; -1.15; -0.49; -0.12; 23.94; 69.7; 100429; 1.4; -9.3; 0
12:53:29.676; ; ; ; ; ; ; ; 1.25; 68; -1.16; -0.47; -0.06; 24.13; 68.7; 100427; 1.4; -9.3; 0
12:53:29.876; ; ; ; ; ; ; ; 1.12; 69; -1.05; -0.4; -0.03; 24.04; 69.2; 100427; 1.4; -9.3; 0
12:53:30.090; ; ; ; ; ; ; ; 1.02; 78; -0.99; -0.21; -0.01; 24.22; 68.5; 100428; 1.4; -9.3; 0
12:53:30.277; 100247; 7.342; 30.77; 30.35; 45.510238; 9.211951; 189.0; 0.97; 74; -0.94; -0.27; -0.02; 23.96; 69.6; 100427; 1.4; -9.3; 0
12:53:30.475; ; ; ; ; ; ; ; 0.94; 65; -0.84; -0.39; -0.13; 23.91; 69.8; 100428; 1.4; -9.4; 0
12:53:30.677; ; ; ; ; ; ; ; 0.74; 88; -0.73; -0.03; -0.11; 23.92; 69.8; 100428; 1.4; -9.2; 0
12:53:30.875; ; ; ; ; ; ; ; 0.83; 95; -0.83; 0.08; -0.05; 24.14; 69.0; 100429; 1.4; -9.4; 0
12:53:31.084; ; ; ; ; ; ; ; 0.75; 88; -0.74; -0.02; -0.07; 24.19; 68.7; 100428; 1.4; -9.3; 0
12:53:31.275; 100246; 7.351; 30.81; 30.42; 45.51025; 9.211908; 186.4; 0.72; 76; -0.69; -0.18; -0.1; 24.07; 69.1; 100429; 1.4; -9.4; 0
12:53:31.475; ; ; ; ; ; ; ; 0.75; 69; -0.69; -0.26; -0.1; 24.19; 68.6; 100429; 1.4; -9.3; 0
12:53:31.675; ; ; ; ; ; ; ; 0.88; 64; -0.79; -0.38; -0.11; 24.16; 68.8; 100430; 1.4; -9.3; 0
12:53:31.875; ; ; ; ; ; ; ; 1.06; 58; -0.88; -0.55; -0.19; 24.05; 69.3; 100429; 1.4; -9.4; 0
12:53:32.084; ; ; ; ; ; ; ; 0.97; 64; -0.85; -0.43; -0.16; 23.96; 69.8; 100428; 1.4; -9.3; 0
12:53:32.275; 100246; 7.326; 30.84; 30.47; 45.510265; 9.211868; 187.4; 1.04; 64; -0.93; -0.45; -0.11; 24.0; 69.5; 100428; 1.4; -9.3; 0
12:53:32.475; ; ; ; ; ; ; ; 0.99; 76; -0.96; -0.24; -0.09; 24.45; 67.8; 100428; 1.4; -9.3; 0
12:53:32.676; ; ; ; ; ; ; ; 0.86; 81; -0.85; -0.14; -0.03; 25.92; 62.1; 100427; 1.4; -9.4; 0
12:53:32.874; ; ; ; ; ; ; ; 0.72; 90; -0.71; 0.0; 0.03; 26.24; 61.0; 100428; 1.4; -9.3; 0
12:53:33.082; ; ; ; ; ; ; ; 0.64; 94; -0.64; 0.05; 0.02; 25.94; 61.9; 100429; 1.4; -9.3; 0
12:53:33.274; 100246; 7.295; 30.91; 30.46; 45.510265; 9.211863; 183.1; 0.54; 85; -0.54; -0.05; 0.0; 24.86; 66.2; 100429; 1.4; -9.3; 0
12:53:33.474; ; ; ; ; ; ; ; 0.75; 75; -0.72; -0.19; 0.0; 24.38; 68.2; 100429; 1.4; -9.3; 0
12:53:33.674; ; ; ; ; ; ; ; 0.74; 76; -0.72; -0.18; -0.1; 23.99; 69.7; 100428; 1.4; -9.3; 0
12:53:33.874; ; ; ; ; ; ; ; 0.74; 42; -0.48; -0.53; -0.17; 24.22; 68.8; 100429; 1.4; -9.3; 0
12:53:34.079; ; ; ; ; ; ; ; 0.61; 43; -0.4; -0.43; -0.17; 24.28; 68.5; 100428; 1.4; -9.3; 0
12:53:34.274; 100247; 7.373; 30.95; 30.43; 45.510268; 9.211863; 189.8; 0.51; 70; -0.48; -0.17; -0.05; 24.57; 67.4; 100429; 1.4; -9.4; 0
12:53:34.474; ; ; ; ; ; ; ; 0.5; 92; -0.5; 0.02; -0.07; 24.37; 68.3; 100428; 1.4; -9.2; 0
12:53:34.675; ; ; ; ; ; ; ; 0.54; 70; -0.5; -0.18; -0.08; 24.41; 68.3; 100428; 1.4; -9.4; 0
12:53:34.873; ; ; ; ; ; ; ; 0.49; 71; -0.46; -0.15; -0.08; 24.43; 68.1; 100430; 1.4; -9.3; 0
12:53:35.074; ; ; ; ; ; ; ; 0.6; 63; -0.53; -0.27; -0.1; 24.35; 68.5; 100429; 1.4; -9.3; 0
12:53:35.273; 100245; 7.389; 31.02; 30.43; 45.510273; 9.211848; 191.2; 0.71; 50; -0.53; -0.45; -0.17; 24.39; 68.3; 100428; 1.4; -9.3; 0
12:53:35.473; ; ; ; ; ; ; ; 0.79; 58; -0.65; -0.41; -0.15; 24.14; 69.3; 100428; 1.4; -9.3; 0
12:53:35.673; ; ; ; ; ; ; ; 0.84; 66; -0.76; -0.34; -0.11; 24.3; 68.7; 100429; 1.4; -9.4; 0
12:53:35.873; ; ; ; ; ; ; ; 0.65; 81; -0.63; -0.1; -0.09; 24.33; 68.6; 100429; 1.5; -9.3; 0
12:53:36.073; ; ; ; ; ; ; ; 0.53; 93; -0.52; 0.03; -0.08; 24.38; 68.5; 100429; 1.4; -9.4; 0
12:53:36.273; 100247; 7.271; 31.12; 30.53; 45.510248; 9.211948; 190.5; 0.59; 82; -0.58; -0.08; -0.07; 24.51; 68.0; 100429; 1.3; -9.3; 0
12:53:36.473; ; ; ; ; ; ; ; 0.45; 79; -0.43; -0.09; -0.11; 24.3; 68.9; 100429; 1.4; -9.3; 0
12:53:36.675; ; ; ; ; ; ; ; 0.5; 80; -0.49; -0.09; -0.03; 24.72; 67.2; 100429; 1.4; -9.3; 0
12:53:36.872; ; ; ; ; ; ; ; 0.49; 112; -0.45; 0.18; -0.08; 24.42; 68.4; 100429; 1.4; -9.3; 0
12:53:37.073; ; ; ; ; ; ; ; 0.45; 91; -0.45; 0.0; -0.05; 24.79; 67.0; 100429; 1.4; -9.3; 0
12:53:37.286; 100247; 7.33; 31.21; 30.43; 45.510251; 9.21202; 192.8; 0.45; 104; -0.44; 0.11; -0.01; 24.99; 66.2; 100428; 1.4; -9.4; 0
12:53:37.485; ; ; ; ; ; ; ; 0.49; 112; -0.46; 0.18; 0.05; 25.04; 66.1; 100429; 1.4; -9.3; 0
12:53:37.685; ; ; ; ; ; ; ; 0.54; 112; -0.49; 0.2; 0.08; 24.85; 66.8; 100430; 1.4; -9.3; 0
12:53:37.885; ; ; ; ; ; ; ; 0.63; 103; -0.6; 0.14; 0.12; 24.45; 68.5; 100429; 1.4; -9.3; 0
12:53:38.085; ; ; ; ; ; ; ; 0.65; 112; -0.6; 0.24; 0.09; 24.59; 67.9; 100428; 1.4; -9.3; 0
12:53:38.285; 100247; 7.324; 31.24; 30.3; 45.510251; 9.212015; 191.9; 0.52; 94; -0.52; 0.03; 0.03; 24.78; 67.2; 100429; 1.4; -9.3; 0
12:53:38.485; ; ; ; ; ; ; ; 0.54; 93; -0.52; 0.03; 0.13; 24.47; 68.4; 100429; 1.4; -9.3; 0
12:53:38.687; ; ; ; ; ; ; ; 0.45; 88; -0.45; -0.01; 0.06; 24.61; 67.9; 100428; 1.5; -9.3; 0
12:53:38.885; ; ; ; ; ; ; ; 0.54; 103; -0.51; 0.12; 0.14; 24.54; 68.2; 100429; 1.4; -9.4; 0
12:53:39.085; ; ; ; ; ; ; ; 0.6; 116; -0.53; 0.26; 0.1; 24.57; 68.0; 100428; 1.4; -9.3; 0
12:53:39.285; 100246; 7.362; 31.26; 30.22; 45.51024; 9.211993; 193.0; 0.68; 96; -0.68; 0.07; 0.04; 25.18; 65.5; 100428; 1.4; -9.3; 0
12:53:39.485; ; ; ; ; ; ; ; 0.7; 91; -0.7; 0.01; 0.02; 24.51; 68.3; 100429; 1.5; -9.2; 0
12:53:39.685; ; ; ; ; ; ; ; 0.52; 159; -0.18; 0.48; -0.09; 24.4; 68.8; 100429; 1.4; -9.3; 0
12:53:39.885; ; ; ; ; ; ; ; 0.42; 125; -0.34; 0.24; -0.01; 24.42; 68.7; 100429; 1.4; -9.3; 0
12:53:40.084; ; ; ; ; ; ; ; 0.53; 101; -0.52; 0.1; 0.02; 24.87; 66.9; 100429; 1.4; -9.3; 0
12:53:40.284; 100247; 7.363; 31.28; 30.14; 45.510218; 9.212038; 194.9; 0.67; 75; -0.65; -0.17; 0.0; 24.88; 66.9; 100429; 1.4; -9.3; 0
12:53:40.484; ; ; ; ; ; ; ; 0.37; 105; -0.35; 0.09; 0.1; 24.49; 68.5; 100429; 1.5; -9.3; 0
12:53:40.686; ; ; ; ; ; ; ; 0.4; 107; -0.37; 0.11; 0.06; 24.56; 68.2; 100427; 1.5; -9.3; 0
12:53:40.884; ; ; ; ; ; ; ; 0.59; 103; -0.57; 0.13; -0.1; 24.77; 67.4; 100428; 1.5; -9.3; 0
12:53:41.084; ; ; ; ; ; ; ; 0.47; 99; -0.47; 0.07; -0.02; 25.38; 65.0; 100430; 1.4; -9.3; 0
12:53:41.284; 100248; 7.318; 31.28; 30.02; 45.510226; 9.211991; 196.2; 0.4; 82; -0.39; -0.05; -0.05; 25.73; 63.6; 100428; 1.5; -9.3; 0
12:53:41.484; ; ; ; ; ; ; ; 0.51; 91; -0.51; 0.01; -0.04; 25.23; 65.7; 100429; 1.5; -9.3; 0
12:53:41.684; ; ; ; ; ; ; ; 0.46; 110; -0.42; 0.15; -0.09; 25.32; 65.3; 100429; 1.4; -9.3; 0
12:53:41.884; ; ; ; ; ; ; ; 0.38; 69; -0.35; -0.13; -0.09; 26.38; 61.3; 100427; 1.4; -9.3; 0
12:53:42.085; ; ; ; ; ; ; ; 0.29; 75; -0.28; -0.07; -0.04; 25.46; 64.7; 100428; 1.4; -9.3; 0
12:53:42.287; 100248; 7.381; 31.32; 29.96; 45.510226; 9.211981; 199.3; 0.2; 75; -0.17; -0.05; -0.09; 25.17; 66.0; 100430; 1.4; -9.3; 0
12:53:42.483; ; ; ; ; ; ; ; 0.37; 192; 0.07; 0.32; -0.19; 24.58; 68.3; 100429; 1.4; -9.3; 0
12:53:42.685; ; ; ; ; ; ; ; 0.47; 18; -0.14; -0.42; -0.16; 24.57; 68.2; 100428; 1.4; -9.3; 0
12:53:42.883; ; ; ; ; ; ; ; 0.7; 8; -0.09; -0.66; -0.22; 24.28; 69.6; 100429; 1.4; -9.3; 0
12:53:43.084; ; ; ; ; ; ; ; 0.79; 21; -0.27; -0.72; -0.18; 24.14; 70.0; 100428; 1.4; -9.3; 0
12:53:43.283; 100248; 7.374; 31.39; 29.98; 45.510216; 9.211978; 206.6; 0.75; 13; -0.17; -0.71; -0.17; 24.15; 70.0; 100429; 1.4; -9.2; 0
12:53:43.483; ; ; ; ; ; ; ; 0.75; 7; -0.08; -0.71; -0.22; 24.2; 69.9; 100430; 1.4; -9.4; 0
12:53:43.683; ; ; ; ; ; ; ; 0.72; 3; -0.04; -0.67; -0.27; 24.09; 70.4; 100429; 1.4; -9.3; 0
12:53:43.883; ; ; ; ; ; ; ; 0.46; 3; -0.02; -0.43; -0.15; 24.08; 70.3; 100428; 1.3; -9.3; 0
12:53:44.083; ; ; ; ; ; ; ; 0.41; 19; -0.11; -0.34; -0.19; 24.28; 69.8; 100429; 1.4; -9.3; 0
12:53:44.283; 100247; 7.344; 31.43; 29.9; 45.5102; 9.211921; 211.5; 0.46; 4; -0.03; -0.43; -0.15; 24.14; 70.3; 100429; 1.5; -9.3; 0
12:53:44.483; ; ; ; ; ; ; ; 0.5; 6; -0.05; -0.48; -0.13; 24.18; 70.1; 100428; 1.4; -9.3; 0
12:53:44.684; ; ; ; ; ; ; ; 0.64; 14; -0.14; -0.57; -0.25; 24.3; 69.7; 100430; 1.4; -9.3; 0
12:53:44.883; ; ; ; ; ; ; ; 0.65; 5; -0.05; -0.6; -0.25; 24.6; 68.3; 100427; 1.4; -9.3; 0
12:53:45.082; ; ; ; ; ; ; ; 0.56; 6; -0.06; -0.53; -0.17; 24.79; 67.6; 100428; 1.4; -9.3; 0
12:53:45.282; 100249; 7.334; 31.43; 29.81; 45.510195; 9.21192; 207.4; 0.66; 4; -0.05; -0.64; -0.17; 24.89; 67.1; 100429; 1.4; -9.3; 0
12:53:45.482; ; ; ; ; ; ; ; 0.58; 11; -0.1; -0.54; -0.19; 24.9; 67.2; 100429; 1.4; -9.3; 0
12:53:45.682; ; ; ; ; ; ; ; 0.56; 20; -0.18; -0.51; -0.13; 24.66; 68.1; 100430; 1.4; -9.3; 0
12:53:45.882; ; ; ; ; ; ; ; 0.62; 23; -0.23; -0.53; -0.22; 24.91; 67.1; 100429; 1.4; -9.3; 0
12:53:46.084; ; ; ; ; ; ; ; 0.63; 24; -0.24; -0.55; -0.19; 25.95; 63.2; 100429; 1.4; -9.3; 0
12:53:46.282; 100250; 7.301; 31.53; 29.7; 45.510186; 9.211955; 205.6; 0.5; 71; -0.46; -0.16; -0.11; 26.21; 62.3; 100430; 1.4; -9.4; 0
12:53:46.482; ; ; ; ; ; ; ; 0.48; 80; -0.48; -0.09; 0.01; 26.55; 61.0; 100429; 1.4; -9.3; 0
12:53:46.684; ; ; ; ; ; ; ; 0.49; 80; -0.48; -0.08; -0.05; 26.6; 60.9; 100428; 1.4; -9.3; 0
12:53:46.882; ; ; ; ; ; ; ; 0.22; 91; -0.21; 0.01; -0.07; 27.08; 59.1; 100429; 1.4; -9.3; 0
12:53:47.083; ; ; ; ; ; ; ; 0.35; 49; -0.26; -0.23; 0.01; 27.31; 58.4; 100429; 1.4; -9.3; 0
12:53:47.284; 100250; 7.328; 31.6; 29.77; 45.510201; 9.212; 203.8; 0.74; 54; -0.6; -0.43; -0.05; 25.38; 65.4; 100428; 1.4; -9.3; 0
12:53:47.481; ; ; ; ; ; ; ; 0.95; 37; -0.57; -0.76; -0.11; 24.23; 70.0; 100429; 1.4; -9.3; 0
12:53:47.682; ; ; ; ; ; ; ; 0.98; 44; -0.68; -0.71; -0.06; 24.38; 69.5; 100428; 1.4; -9.3; 0
12:53:47.882; ; ; ; ; ; ; ; 0.83; 53; -0.66; -0.5; 0.02; 25.02; 66.9; 100427; 1.4; -9.3; 0
12:53:48.083; ; ; ; ; ; ; ; 0.88; 56; -0.72; -0.49; -0.03; 24.47; 69.3; 100428; 1.4; -9.3; 0
12:53:48.281; 100249; 7.309; 31.72; 29.71; 45.510215; 9.211978; 200.9; 0.71; 54; -0.58; -0.41; -0.04; 24.53; 68.9; 100430; 1.4; -9.3; 0
12:53:48.481; ; ; ; ; ; ; ; 0.7; 53; -0.55; -0.42; -0.01; 24.9; 67.4; 100429; 1.4; -9.3; 0
12:53:48.684; ; ; ; ; ; ; ; 0.72; 44; -0.5; -0.52; -0.04; 24.54; 68.9; 100430; 1.4; -9.3; 0
12:53:48.881; ; ; ; ; ; ; ; 0.58; 46; -0.41; -0.4; -0.04; 24.39; 69.6; 100429; 1.4; -9.3; 0
12:53:49.082; ; ; ; ; ; ; ; 0.46; 57; -0.38; -0.25; -0.07; 24.41; 69.4; 100430; 1.4; -9.2; 0
12:53:49.281; 100248; 7.295; 31.79; 29.57; 45.510225; 9.211951; 203.3; 0.42; 52; -0.33; -0.25; -0.09; 24.26; 70.1; 100430; 1.3; -9.3; 0
12:53:49.480; ; ; ; ; ; ; ; 0.49; 54; -0.39; -0.28; -0.11; 24.52; 69.0; 100429; 1.4; -9.3; 0
12:53:49.680; ; ; ; ; ; ; ; 0.48; 50; -0.33; -0.28; -0.19; 24.15; 70.5; 100429; 1.5; -9.3; 0
12:53:49.880; ; ; ; ; ; ; ; 0.48; 24; -0.19; -0.42; -0.14; 24.26; 70.2; 100428; 1.4; -9.4; 0
12:53:50.081; ; ; ; ; ; ; ; 0.45; 10; -0.08; -0.43; -0.09; 24.62; 68.7; 100429; 1.4; -9.3; 0
12:53:50.280; 100246; 7.348; 31.89; 29.51; 45.510228; 9.211976; 198.0; 0.39; 14; -0.08; -0.34; -0.18; 24.49; 69.3; 100429; 1.4; -9.3; 0
12:53:50.480; ; ; ; ; ; ; ; 0.22; 51; -0.11; -0.09; -0.16; 25.92; 63.6; 100429; 1.4; -9.3; 0
12:53:50.681; ; ; ; ; ; ; ; 0.13; 136; -0.09; 0.09; -0.04; 26.74; 60.7; 100430; 1.4; -9.4; 0
12:53:50.879; ; ; ; ; ; ; ; 0.14; 109; -0.12; 0.04; -0.05; 26.26; 62.3; 100430; 1.4; -9.3; 0
12:53:51.080; ; ; ; ; ; ; ; 0.27; 117; -0.24; 0.12; -0.03; 25.41; 65.7; 100429; 1.4; -9.3; 0
12:53:51.279; 100245; 7.294; 31.94; 29.38; 45.510228; 9.211983; 195.1; 0.23; 122; -0.19; 0.12; -0.05; 24.97; 67.5; 100429; 1.4; -9.3; 0
12:53:51.479; ; ; ; ; ; ; ; 0.12; 114; -0.07; 0.03; -0.09; 26.11; 63.0; 100428; 1.4; -9.3; 0
12:53:51.679; ; ; ; ; ; ; ; 0.23; 296; 0.2; -0.1; -0.06; 26.69; 60.9; 100429; 1.4; -9.3; 0
12:53:51.879; ; ; ; ; ; ; ; 0.28; 340; 0.09; -0.24; -0.11; 26.97; 59.9; 100430; 1.4; -9.3; 0
12:53:52.080; ; ; ; ; ; ; ; 0.28; 1; 0.0; -0.23; -0.17; 26.66; 61.1; 100428; 1.4; -9.3; 0
12:53:52.279; 100243; 7.331; 32.06; 29.27; 45.510248; 9.211951; 187.5; 0.21; 359; 0.0; -0.17; -0.11; 26.2; 62.8; 100430; 1.4; -9.3; 0
12:53:52.479; ; ; ; ; ; ; ; 0.19; 313; 0.12; -0.11; -0.09; 26.29; 62.5; 100429; 1.4; -9.3; 0
12:53:52.682; ; ; ; ; ; ; ; 0.2; 263; 0.16; 0.02; -0.12; 26.3; 62.4; 100429; 1.4; -9.3; 0
12:53:52.880; ; ; ; ; ; ; ; 0.46; 291; 0.42; -0.16; -0.09; 25.89; 64.1; 100429; 1.4; -9.3; 0
12:53:53.078; ; ; ; ; ; ; ; 0.36; 261; 0.35; 0.06; -0.04; 25.83; 64.2; 100429; 1.4; -9.3; 0
12:53:53.278; 100245; 7.332; 32.17; 29.2; 45.510235; 9.211925; 190.3; 0.26; 232; 0.2; 0.15; -0.08; 26.39; 62.1; 100430; 1.4; -9.3; 0
12:53:53.478; ; ; ; ; ; ; ; 0.2; 294; 0.17; -0.08; -0.06; 26.26; 62.7; 100429; 1.4; -9.3; 0
12:53:53.678; ; ; ; ; ; ; ; 0.32; 293; 0.27; -0.11; -0.12; 25.92; 64.0; 100428; 1.4; -9.3; 0
12:53:53.878; ; ; ; ; ; ; ; 0.49; 293; 0.42; -0.18; -0.16; 25.42; 65.9; 100428; 1.4; -9.3; 0
12:53:54.080; ; ; ; ; ; ; ; 0.21; 280; 0.2; -0.04; -0.03; 25.99; 63.7; 100429; 1.4; -9.3; 0
12:53:54.279; 100244; 7.297; 32.27; 29.09; 45.510241; 9.211918; 183.5; 0.52; 295; 0.47; -0.22; -0.06; 25.45; 65.8; 100429; 1.4; -9.3; 0
12:53:54.478; ; ; ; ; ; ; ; 0.29; 311; 0.2; -0.18; -0.1; 26.02; 63.6; 100428; 1.4; -9.3; 0
12:53:54.678; ; ; ; ; ; ; ; 0.49; 277; 0.49; -0.06; 0.04; 26.05; 63.5; 100429; 1.4; -9.3; 0
12:53:54.880; ; ; ; ; ; ; ; 0.42; 301; 0.36; -0.21; 0.04; 26.26; 62.6; 100428; 1.4; -9.3; 0
12:53:55.078; ; ; ; ; ; ; ; 0.7; 293; 0.64; -0.27; 0.09; 25.39; 66.1; 100429; 1.4; -9.3; 0
12:53:55.278; 100243; 7.286; 32.34; 29.02; 45.510251; 9.211945; 187.1; 0.35; 298; 0.31; -0.16; -0.06; 25.49; 65.7; 100427; 1.4; -9.3; 0
12:53:55.477; ; ; ; ; ; ; ; 0.47; 297; 0.42; -0.22; 0.05; 25.42; 65.9; 100428; 1.4; -9.3; 0
12:53:55.677; ; ; ; ; ; ; ; 0.58; 300; 0.5; -0.28; -0.07; 25.47; 65.7; 100428; 1.4; -9.3; 0
12:53:55.877; ; ; ; ; ; ; ; 0.92; 281; 0.9; -0.18; 0.0; 24.65; 69.0; 100429; 1.4; -9.4; 0
12:53:56.077; ; ; ; ; ; ; ; 1.0; 289; 0.95; -0.32; -0.07; 25.01; 67.6; 100428; 1.4; -9.2; 0
12:53:56.277; 100243; 7.266; 32.41; 28.86; 45.510263; 9.21189; 181.9; 0.9; 298; 0.8; -0.42; 0.01; 24.85; 68.1; 100429; 1.4; -9.3; 0
12:53:56.477; ; ; ; ; ; ; ; 0.73; 279; 0.72; -0.12; -0.09; 25.09; 67.2; 100429; 1.4; -9.3; 0
12:53:56.677; ; ; ; ; ; ; ; 0.87; 294; 0.79; -0.36; -0.08; 25.2; 66.8; 100429; 1.4; -9.3; 0
12:53:56.879; ; ; ; ; ; ; ; 0.45; 301; 0.38; -0.23; 0.07; 26.01; 63.6; 100429; 1.4; -9.3; 0
12:53:57.078; ; ; ; ; ; ; ; 0.36; 320; 0.23; -0.27; 0.09; 26.26; 62.5; 100429; 1.4; -9.3; 0
12:53:57.277; 100243; 7.313; 32.51; 28.68; 45.510281; 9.211853; 174.7; 0.25; 326; 0.14; -0.21; 0.04; 26.03; 63.4; 100429; 1.4; -9.3; 0
12:53:57.477; ; ; ; ; ; ; ; 0.28; 344; 0.07; -0.26; -0.09; 26.47; 61.8; 100429; 1.4; -9.3; 0
12:53:57.676; ; ; ; ; ; ; ; 0.19; 23; -0.06; -0.14; -0.12; 26.28; 62.4; 100428; 1.4; -9.3; 0
12:53:57.876; ; ; ; ; ; ; ; 0.35; 21; -0.1; -0.27; -0.2; 26.42; 62.0; 100429; 1.4; -9.3; 0
12:53:58.076; ; ; ; ; ; ; ; 0.38; 60; -0.32; -0.18; -0.09; 26.02; 63.4; 100427; 1.4; -9.3; 0
12:53:58.276; 100243; 7.288; 32.59; 28.55; 45.51029; 9.211831; 181.7; 0.54; 70; -0.5; -0.19; -0.09; 24.84; 68.0; 100428; 1.4; -9.3; 0
12:53:58.476; ; ; ; ; ; ; ; 0.71; 79; -0.69; -0.14; -0.06; 25.09; 66.9; 100429; 1.4; -9.3; 0
12:53:58.676; ; ; ; ; ; ; ; 0.76; 71; -0.72; -0.25; -0.08; 24.88; 67.7; 100429; 1.4; -9.3; 0
12:53:58.878; ; ; ; ; ; ; ; 0.62; 34; -0.33; -0.5; -0.14; 25.21; 66.5; 100428; 1.4; -9.3; 0
12:53:59.076; ; ; ; ; ; ; ; 0.79; 38; -0.48; -0.61; -0.1; 25.36; 66.0; 100428; 1.4; -9.3; 0
12:53:59.276; 100243; 7.29; 32.61; 28.32; 45.510276; 9.211896; 190.2; 1.0; 38; -0.61; -0.79; -0.1; 25.37; 65.8; 100428; 1.3; -9.3; 0
12:53:59.476; ; ; ; ; ; ; ; 0.86; 33; -0.47; -0.72; -0.03; 25.19; 66.5; 100429; 1.4; -9.3; 0
12:53:59.676; ; ; ; ; ; ; ; 0.45; 125; -0.37; 0.26; -0.07; 26.59; 61.2; 100428; 1.4; -9.3; 0
12:53:59.876; ; ; ; ; ; ; ; 0.95; 82; -0.94; -0.14; -0.02; 25.43; 65.6; 100428; 1.4; -9.3; 0
12:54:00.075; ; ; ; ; ; ; ; 0.93; 87; -0.91; -0.06; -0.18; 24.9; 67.7; 100428; 1.4; -9.3; 0
12:54:00.275; 100243; 7.314; 32.69; 28.24; 45.510276; 9.211885; 194.8; 0.94; 106; -0.9; 0.26; -0.09; 25.0; 67.4; 100428; 1.4; -9.3; 0
12:54:00.475; ; ; ; ; ; ; ; 1.02; 74; -0.99; -0.28; -0.05; 25.02; 67.4; 100428; 1.4; -9.3; 0
12:54:00.675; ; ; ; ; ; ; ; 1.31; 58; -1.11; -0.68; -0.13; 24.79; 68.2; 100429; 1.4; -9.3; 0
12:54:00.877; ; ; ; ; ; ; ; 1.51; 56; -1.24; -0.82; -0.2; 24.8; 68.2; 100430; 1.4; -9.3; 0
